bot,verified,geo_enabled,default_profile,has_description,len_en,followers,friends,listed_count,likes,tweets,cat_followers,cat_friends,cat_listed_count,cat_likes,cat_tweets
1,0.0,0.0,1.0,0,1,0,0,0,0,12,1,1,1,1,2
1,0.0,0.0,1.0,0,1,8,35,0,151,117,1,2,1,3,3
1,0.0,0.0,1.0,0,1,0,0,0,0,53,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,144,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,1,0,51,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,75,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,22,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,124,1,1,1,1,3
1,0.0,0.0,1.0,1,1,0,0,0,0,28,1,1,1,1,2
1,0.0,0.0,1.0,1,1,1,7,0,117,152,1,1,1,3,3
1,0.0,0.0,1.0,0,1,0,0,0,0,29,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,42,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,1,0,0,6,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,50,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,74,1,1,1,1,2
1,0.0,0.0,1.0,0,1,2,0,0,0,102,1,1,1,1,3
1,0.0,0.0,1.0,0,1,4,597,0,189,368,1,3,1,3,3
1,0.0,0.0,1.0,0,1,0,0,1,0,72,1,1,1,1,2
1,0.0,0.0,1.0,0,1,4,0,0,0,120,1,1,1,1,3
1,0.0,0.0,1.0,1,1,0,0,0,0,11,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,11,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,77,1,1,1,1,2
1,0.0,0.0,1.0,0,1,2,0,0,0,143,1,1,1,1,3
1,0.0,0.0,1.0,0,1,2,0,0,0,77,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,13,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,22,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,0,146,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,40,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,10,0,1,3,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,2,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,1,1,1,0,0,0,43,1,1,1,1,2
1,0.0,0.0,1.0,0,1,6,1355,0,439,1124,1,4,1,3,4
1,0.0,0.0,1.0,0,1,0,0,0,0,34,1,1,1,1,2
1,0.0,0.0,1.0,1,1,9,30,0,109,49,1,2,1,3,2
1,0.0,0.0,1.0,0,1,1,0,0,0,67,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,24,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,105,1,1,1,1,3
1,0.0,0.0,1.0,1,1,55,370,0,106,47,2,3,1,3,2
1,0.0,0.0,1.0,0,1,0,0,0,0,6,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,26,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,60,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,116,1,1,1,1,3
1,0.0,0.0,1.0,1,0,0,21,0,6,9,1,2,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,32,1,1,1,1,2
1,0.0,0.0,0.0,1,1,22,178,0,46,294,2,3,1,2,3
1,0.0,0.0,1.0,0,1,1,0,0,0,27,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,110,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,92,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,0,0,0,24,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,23,24,1,1,1,2,2
1,0.0,0.0,1.0,1,1,0,0,0,0,65,1,1,1,1,2
1,0.0,0.0,1.0,1,1,61,280,0,445,94,2,3,1,3,2
1,0.0,0.0,1.0,0,1,0,0,0,0,12,1,1,1,1,2
1,0.0,0.0,1.0,1,1,11,1,0,1,32,2,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,13,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,126,1,1,1,1,3
1,0.0,0.0,1.0,1,1,154,435,0,159,84,3,3,1,3,2
1,0.0,0.0,1.0,0,1,0,0,0,0,60,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,131,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,31,1,1,1,1,2
1,0.0,0.0,1.0,0,1,2,0,0,0,100,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,26,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,32,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,13,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,1,18,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,53,0,0,2,1,2,1,1,1
1,0.0,0.0,1.0,0,1,1,0,0,0,147,1,1,1,1,3
1,0.0,0.0,1.0,1,1,0,1,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,0,1,4,0,0,0,164,1,1,1,1,3
1,0.0,0.0,1.0,1,1,3,59,0,20,9,1,2,1,2,1
1,0.0,0.0,1.0,0,1,0,0,0,0,79,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,18,1,1,1,1,2
1,0.0,0.0,1.0,0,1,2,0,0,0,137,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,10,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,0,0,0,180,1,1,1,1,3
1,0.0,0.0,1.0,1,1,0,0,0,0,55,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,0,10,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,141,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,39,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,0,30,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,58,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,20,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,16,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,5,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,26,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,6,0,8,37,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,86,1,1,1,1,2
1,0.0,0.0,1.0,1,1,37,207,0,106,175,2,3,1,3,3
1,0.0,0.0,1.0,0,1,1,0,0,0,151,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,39,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,13,1,1,1,1,2
1,0.0,0.0,0.0,0,1,14,253,0,6,606,2,3,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,38,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,3,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,26,1,1,1,1,2
1,0.0,0.0,1.0,0,1,4,0,0,146,202,1,1,1,3,3
1,0.0,0.0,1.0,0,1,1,0,0,76,168,1,1,1,2,3
1,0.0,0.0,1.0,1,1,19,372,0,24,7,2,3,1,2,1
1,0.0,0.0,1.0,0,1,5,0,0,0,254,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,36,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,146,1,1,1,1,3
1,0.0,0.0,1.0,0,1,4,0,0,0,210,1,1,1,1,3
1,0.0,0.0,1.0,0,1,1,0,0,0,99,1,1,1,1,2
1,0.0,0.0,1.0,0,1,3,0,0,0,225,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,109,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,19,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,12,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,19,0,1,3,1,2,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,58,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,18,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,39,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,110,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,21,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,75,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,46,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,29,1,1,1,1,2
1,0.0,0.0,1.0,1,1,3,86,0,181,212,1,2,1,3,3
1,0.0,0.0,1.0,0,1,0,0,0,0,10,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,83,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,16,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,22,0,37,37,1,2,1,2,2
1,0.0,0.0,1.0,0,1,0,0,0,0,13,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,0,9,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,10,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,0,0,0,5,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,23,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,29,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,22,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,30,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,15,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,5,1,1,1,1,1
1,0.0,0.0,1.0,1,1,542,1253,0,0,62,3,4,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,13,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,28,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,7,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,23,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,15,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,19,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,18,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,18,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,15,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,0,0,0,9,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,9,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,10,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,0,0,0,99,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,22,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,22,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,38,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,28,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,14,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,17,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,34,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,75,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,10,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,15,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,67,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,5,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,5,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,24,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,11,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,15,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,98,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,15,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,34,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,5,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,0,0,0,21,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,1,1,1,1,1,1
1,0.0,0.0,1.0,1,1,4,93,0,209,197,1,2,1,3,3
1,0.0,0.0,1.0,0,1,0,0,0,0,55,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,10,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,0,0,0,39,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,7,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,12,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,0,6,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,0,0,0,29,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,29,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,17,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,13,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,5,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,90,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,50,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,10,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,70,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,13,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,0,14,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,63,0,147,147,1,2,1,3,3
1,0.0,0.0,1.0,0,1,0,10,0,16,20,1,1,1,2,2
1,0.0,0.0,1.0,0,1,0,0,0,0,25,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,14,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,0,0,0,36,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,5,0,0,14,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,42,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,9,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,59,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,12,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,74,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,14,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,5,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,18,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,69,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,9,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,12,1,1,1,1,2
1,0.0,0.0,0.0,1,1,9,498,0,1,221,1,3,1,1,3
1,0.0,0.0,1.0,0,1,0,4,0,0,15,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,67,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,20,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,31,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,2,2,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,10,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,3,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,1,1,67,201,0,26,9,2,3,1,2,1
1,0.0,0.0,1.0,0,1,0,0,0,0,36,1,1,1,1,2
1,0.0,0.0,1.0,1,0,64,62,2,221,172,2,2,1,3,3
1,0.0,0.0,1.0,1,1,4,80,0,13,40,1,2,1,2,2
1,0.0,0.0,1.0,0,1,19,80,0,8,3,2,2,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,97,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,3,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,32,1,1,1,1,2
1,0.0,0.0,1.0,0,1,13,1692,0,943,1131,2,4,1,3,4
1,0.0,0.0,1.0,0,1,0,41,0,10,24,1,2,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,24,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,7,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,22,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,0,0,0,44,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,0,0,0,22,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,59,0,4,36,1,2,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,11,1,1,1,1,2
1,0.0,0.0,1.0,0,1,6,244,0,73,268,1,3,1,2,3
1,0.0,0.0,1.0,0,1,1,0,0,0,22,1,1,1,1,2
1,0.0,0.0,1.0,1,1,1054,1757,0,32,98,4,4,1,2,2
1,0.0,0.0,1.0,0,1,5,623,1,0,66,1,3,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,8,1,1,1,1,1
1,0.0,0.0,1.0,0,0,2,23,0,8,10,1,2,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,19,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,5,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,10,1,1,1,1,1
1,0.0,0.0,0.0,1,0,3,24,0,0,6,1,2,1,1,1
1,0.0,0.0,1.0,0,1,1,129,0,151,156,1,3,1,3,3
1,0.0,0.0,1.0,0,1,0,0,0,0,12,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,14,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,19,0,4,9,1,2,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,1,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,7,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,6,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,0,0,0,9,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,3,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,7,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,6,1,1,1,1,1
1,0.0,0.0,1.0,0,1,18,22,0,9,11,2,2,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,89,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,26,0,3,1,1,2,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,10,1,1,1,1,1
1,0.0,0.0,1.0,0,1,4,222,0,39,122,1,3,1,2,3
1,0.0,0.0,1.0,0,1,1,0,0,0,120,1,1,1,1,3
1,0.0,0.0,1.0,0,1,0,0,0,0,7,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,51,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,30,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,23,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,3,0,0,7,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,31,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,17,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,3,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,623,0,116,157,1,3,1,3,3
1,0.0,0.0,1.0,0,1,43,752,0,686,890,2,3,1,3,3
1,0.0,0.0,1.0,0,1,0,0,0,0,9,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,1,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,3,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,1,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,105,0,0,9,1,3,1,1,1
1,0.0,0.0,1.0,1,1,3,7,0,11,8,1,1,1,2,1
1,0.0,0.0,1.0,1,1,8,56,0,2,23,1,2,1,1,2
1,0.0,0.0,1.0,1,1,15,287,0,45,23,2,3,1,2,2
1,0.0,0.0,1.0,0,1,1,10,0,58,27,1,1,1,2,2
1,0.0,0.0,1.0,0,1,1,46,0,0,71,1,2,1,1,2
1,0.0,0.0,1.0,1,1,3,7,0,10,12,1,1,1,1,2
1,0.0,0.0,1.0,1,1,1,1,0,0,116,1,1,1,1,3
1,0.0,0.0,1.0,1,1,4,148,0,46,14,1,3,1,2,2
1,0.0,0.0,1.0,0,1,104,307,0,32,18,3,3,1,2,2
1,0.0,0.0,1.0,1,1,11,96,0,3,6,2,2,1,1,1
1,0.0,0.0,1.0,0,1,1,111,0,34,61,1,3,1,2,2
1,0.0,0.0,1.0,1,1,2,38,0,1,3,1,2,1,1,1
1,0.0,0.0,1.0,0,1,13,950,0,321,481,2,3,1,3,3
1,0.0,0.0,1.0,0,1,0,3,0,0,6,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,321,0,65,127,1,3,1,2,3
1,0.0,0.0,1.0,0,1,4,0,0,51,125,1,1,1,2,3
1,0.0,0.0,1.0,0,1,0,0,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,0,1,7,487,0,117,221,1,3,1,3,3
1,0.0,0.0,1.0,1,1,232,1040,0,169,129,3,4,1,3,3
1,0.0,0.0,1.0,1,1,3,40,0,1,7,1,2,1,1,1
1,0.0,0.0,1.0,1,1,1,805,0,317,249,1,3,1,3,3
1,0.0,0.0,1.0,1,1,1,21,0,28,22,1,2,1,2,2
1,0.0,0.0,1.0,0,1,0,0,0,0,1,1,1,1,1,1
1,0.0,0.0,1.0,0,1,6,48,0,4,1,1,2,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,4,1,1,1,1,1
1,0.0,0.0,1.0,1,1,2,8,0,14,23,1,1,1,2,2
1,0.0,0.0,1.0,1,1,0,17,0,18,18,1,2,1,2,2
1,0.0,0.0,1.0,1,1,22,46,0,2,61,2,2,1,1,2
1,0.0,0.0,1.0,1,1,6,46,0,0,26,1,2,1,1,2
1,0.0,0.0,1.0,1,1,0,2,0,0,1,1,1,1,1,1
1,0.0,0.0,1.0,1,1,6,136,0,30,6,1,3,1,2,1
1,0.0,0.0,1.0,0,1,0,86,0,13,45,1,2,1,2,2
1,0.0,0.0,1.0,1,1,1,955,0,332,307,1,3,1,3,3
1,0.0,0.0,1.0,0,1,0,22,0,3,14,1,2,1,1,2
1,0.0,0.0,1.0,0,0,0,24,0,7,30,1,2,1,1,2
1,0.0,0.0,1.0,1,1,26,88,0,11,25,2,2,1,2,2
1,0.0,0.0,1.0,1,1,1,27,0,45,39,1,2,1,2,2
1,0.0,0.0,1.0,1,1,0,28,0,37,46,1,2,1,2,2
1,0.0,0.0,1.0,1,1,3,45,0,14,3,1,2,1,2,1
1,0.0,0.0,1.0,1,1,10,80,0,93,127,1,2,1,2,3
1,0.0,0.0,1.0,0,1,0,1,0,0,1,1,1,1,1,1
1,0.0,0.0,1.0,0,1,3,134,0,16,25,1,3,1,2,2
1,0.0,0.0,1.0,0,1,21,1056,0,2,59,2,4,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,0,107,1,1,1,1,3
1,0.0,0.0,1.0,0,1,2,8,0,0,1,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,4,0,0,3,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,13,1,1,1,1,2
1,0.0,0.0,1.0,1,1,0,0,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,0,1,0,362,0,0,105,1,3,1,1,3
1,0.0,0.0,1.0,1,1,0,10,0,8,11,1,1,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,12,1,1,1,1,2
1,0.0,0.0,1.0,1,1,288,2236,0,151,191,3,4,1,3,3
1,0.0,0.0,1.0,0,1,1,11,0,2,4,1,2,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,13,1,1,1,1,2
1,0.0,0.0,1.0,1,1,2,10,0,9,6,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,10,0,0,21,1,1,1,1,2
1,0.0,0.0,1.0,1,1,11,65,0,13,19,2,2,1,2,2
1,0.0,0.0,1.0,1,1,45,253,0,65,29,2,3,1,2,2
1,0.0,0.0,1.0,0,1,0,0,0,0,11,1,1,1,1,2
1,0.0,0.0,1.0,0,1,1,55,0,22,11,1,2,1,2,2
1,0.0,0.0,0.0,1,1,5,238,0,459,255,1,3,1,3,3
1,0.0,0.0,1.0,0,1,1,20,0,3,6,1,2,1,1,1
1,0.0,0.0,1.0,0,1,0,3,0,0,2,1,1,1,1,1
1,0.0,0.0,0.0,1,1,0,34,0,0,3,1,2,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,1,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,151,0,0,2,1,3,1,1,1
1,0.0,0.0,1.0,0,1,0,23,0,7,12,1,2,1,1,2
1,0.0,0.0,1.0,0,1,0,0,0,0,11,1,1,1,1,2
1,0.0,0.0,1.0,0,1,3,86,0,0,7,1,2,1,1,1
1,0.0,0.0,1.0,0,1,0,2,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,60,0,0,4,1,2,1,1,1
1,0.0,0.0,1.0,1,1,0,16,0,18,25,1,2,1,2,2
1,0.0,0.0,1.0,1,1,37,49,0,138,96,2,2,1,3,2
1,0.0,0.0,1.0,0,1,0,9,0,0,1,1,1,1,1,1
1,0.0,0.0,1.0,0,1,1,25,0,27,25,1,2,1,2,2
1,0.0,0.0,1.0,1,1,0,7,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,40,0,10,9,1,2,1,1,1
1,0.0,0.0,1.0,0,1,0,0,0,0,2,1,1,1,1,1
1,0.0,0.0,1.0,1,1,0,17,0,0,3,1,2,1,1,1
1,0.0,0.0,1.0,1,1,0,9,0,14,7,1,1,1,2,1
